id,type,release_year,age_certification,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts55627,SHOW,2017,TV-MA,22,['documentation'],1,8.5,2641,3.258,7.9
ts89067,SHOW,2018,TV-MA,69,"['drama', 'romance']",1,7.3,547,8.282,6.5
ts78145,SHOW,2018,TV-MA,45,['documentation'],2,6.8,1305,11.678,7.7
ts83407,SHOW,2018,TV-MA,18,['documentation'],3,4.9,710,1.855,6
ts85953,SHOW,2018,TV-Y,13,"['animation', 'family']",1,7.5,26,0.893,5
ts83213,SHOW,2018,TV-14,45,"['drama', 'history', 'romance']",1,8.4,1477,19.737,8.1
ts85810,SHOW,2017,TV-PG,45,"['action', 'thriller', 'crime', 'romance', 'drama']",5,7.5,1201,25.835,6.3
ts85217,SHOW,2018,TV-Y,17,"['animation', 'comedy', 'family', 'fantasy', 'music']",2,7.9,292,3.073,9
ts89372,SHOW,2018,TV-Y,18,['animation'],2,6.6,19,3.03,9.5
ts79988,SHOW,2018,TV-14,24,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'music', 'romance']",1,7,375,7.2,8.2
ts78692,SHOW,2018,TV-MA,60,"['documentation', 'scifi', 'thriller', 'horror', 'music']",1,5.4,11,2.141,6.8
ts84782,SHOW,2018,TV-Y7,8,"['comedy', 'animation']",2,6.6,416,10.943,6.5
ts82419,SHOW,2017,TV-14,20,['drama'],2,7.8,622,5.313,8
ts95011,SHOW,2018,TV-MA,25,['documentation'],1,7.5,112,4.55,7
ts80342,SHOW,2018,TV-MA,24,['crime'],1,6.6,410,4.42,6
ts80479,SHOW,2018,TV-MA,69,"['comedy', 'drama', 'romance']",1,7,1246,16.42,8.2
ts92726,SHOW,2018,TV-14,59,['documentation'],1,7.7,292,3.554,6.3
ts83070,SHOW,2018,TV-14,47,['documentation'],1,6.6,517,11.615,6.2
ts85618,SHOW,2018,TV-Y7,26,"['comedy', 'family']",2,5.7,471,14.711,7
ts81596,SHOW,2017,TV-MA,39,"['war', 'drama', 'thriller']",1,5.4,295,2.297,8
ts81485,SHOW,2018,TV-Y,23,['family'],2,6,116,2.161,8
ts82445,SHOW,2018,TV-14,43,"['drama', 'comedy', 'thriller', 'fantasy', 'romance']",1,8.5,1875,25.4,9.1
ts85183,SHOW,2018,TV-MA,40,"['documentation', 'reality']",2,5.6,448,2.334,6.8
ts83045,SHOW,2018,TV-14,29,"['comedy', 'drama', 'music', 'romance']",1,7.6,1100,6.473,7.9
ts78707,SHOW,2018,TV-MA,29,['comedy'],2,7.1,2378,5.655,6.4
ts76245,SHOW,2017,TV-MA,55,['documentation'],1,6.8,1073,11.011,6.1
ts79086,SHOW,2017,TV-MA,46,['drama'],1,7.6,238,1.4,8
ts84200,SHOW,2018,TV-PG,25,"['comedy', 'family']",1,6.4,297,5.331,8
ts82500,SHOW,2018,TV-Y7,24,['animation'],3,7.6,93,4.358,8.5
ts82192,SHOW,2018,TV-MA,28,['comedy'],2,6.6,513,2.847,6.1
ts55533,SHOW,2017,TV-Y7,26,"['animation', 'comedy', 'fantasy']",1,7.3,446,7.567,8
ts82843,SHOW,2018,TV-PG,27,"['reality', 'comedy', 'horror']",1,7.7,2391,2.45,7.3
ts75887,SHOW,2017,TV-14,58,"['documentation', 'european']",1,7.4,206,1.817,6
ts90941,SHOW,2017,TV-Y,46,"['comedy', 'family']",1,6.2,20,4.135,8.8
ts84644,SHOW,2018,TV-MA,47,['reality'],1,6,168,0.957,4
ts55484,SHOW,2017,TV-MA,36,"['drama', 'comedy', 'fantasy', 'romance']",1,7,647,12.756,8.4
ts81856,SHOW,2018,TV-MA,24,['comedy'],2,6.2,168,1.992,7.8
ts76771,SHOW,2017,TV-G,23,"['action', 'comedy', 'scifi', 'animation']",2,6.2,307,5.244,7.6
ts79585,SHOW,2017,TV-Y7,23,"['family', 'animation', 'action', 'comedy']",3,7.5,94,9.489,9.4
ts75750,SHOW,2017,TV-MA,68,"['comedy', 'romance']",1,6.9,666,5.915,8.6
ts76540,SHOW,2017,TV-Y7,13,"['animation', 'comedy']",2,7.3,82,1.4,7
ts84555,SHOW,2017,TV-MA,49,"['action', 'crime']",2,6.7,144,6.419,10
ts86067,SHOW,2018,TV-14,33,['reality'],1,6.1,629,2.757,6.9
ts82564,SHOW,2018,TV-MA,42,"['drama', 'comedy']",1,6.8,77,1.289,5
ts83430,SHOW,2018,TV-MA,24,"['drama', 'crime', 'comedy']",2,7.4,456,4.229,8.3
ts80859,SHOW,2018,TV-14,45,"['drama', 'romance']",1,7.5,219,4.003,8.3
ts75357,SHOW,2017,TV-Y7,24,"['scifi', 'animation', 'fantasy']",1,6.9,163,1.4,7.7
ts79707,SHOW,2018,TV-MA,40,['drama'],1,4.9,632,10.357,6.3
ts93947,SHOW,2018,TV-MA,16,"['comedy', 'drama']",1,7.7,148,1.033,7.5
ts84167,SHOW,2018,TV-MA,83,"['drama', 'romance', 'crime']",1,8.6,49,3.856,6
ts81886,SHOW,2018,TV-G,23,"['comedy', 'music']",1,4.8,708,1.987,4.6
ts77219,SHOW,2017,TV-14,40,"['drama', 'family', 'music', 'comedy']",1,6.7,108,5.068,8.5
ts75320,SHOW,2017,TV-MA,89,"['drama', 'comedy']",2,7.9,314,1.684,6.6
ts57913,SHOW,2017,TV-MA,55,"['drama', 'romance']",1,7.4,626,6.359,6.8
ts82887,SHOW,2018,TV-14,24,"['comedy', 'drama']",1,6.8,102,5.757,7.3
ts81632,SHOW,2017,TV-MA,84,"['horror', 'drama']",1,2.3,137,1.808,8.3
ts83710,SHOW,2018,TV-MA,44,['documentation'],1,6.7,421,8.639,7.7
ts57281,SHOW,2017,TV-Y7,23,"['animation', 'comedy', 'family', 'fantasy']",1,7.5,559,6.454,8.5
ts87591,SHOW,2017,TV-14,37,"['drama', 'crime']",1,5.6,155,1.307,7
ts80692,SHOW,2018,TV-MA,45,['reality'],1,6.6,210,0.6,5.7
ts113031,SHOW,2018,TV-MA,23,['reality'],2,3.4,116,1.651,5.5
ts55576,SHOW,2017,TV-Y7,22,"['comedy', 'sport', 'animation', 'action', 'family']",2,7.8,489,3.463,8.4
ts76646,SHOW,2017,TV-MA,26,"['action', 'comedy']",1,7,116,2.467,8
ts81857,SHOW,2018,TV-MA,32,"['comedy', 'drama']",1,6.4,816,4.798,7.8
ts86302,SHOW,2018,TV-14,30,"['comedy', 'drama']",2,7.8,129,5.449,6
ts85250,SHOW,2018,TV-Y7,19,"['fantasy', 'animation', 'action']",1,7.7,91,5.562,9
ts56251,SHOW,2017,TV-14,24,"['scifi', 'animation', 'action', 'drama']",1,6.2,320,2.72,6.3
ts82160,SHOW,2018,TV-Y7,24,"['action', 'family', 'animation', 'comedy']",4,6.8,249,4.753,8.5
ts54112,SHOW,2017,TV-PG,80,['drama'],1,7.8,106,2.107,7
ts97584,SHOW,2017,TV-MA,20,['documentation'],1,6.2,24,0.68,8
ts80751,SHOW,2018,TV-MA,30,['comedy'],1,5.1,1862,1.846,4.8
ts80993,SHOW,2017,TV-Y7,24,['scifi'],2,6.3,17,2.173,8
ts58061,SHOW,2018,TV-PG,44,"['drama', 'romance']",1,5.9,16,5.081,2.7
ts80671,SHOW,2018,TV-MA,22,['documentation'],1,7.5,148,1.663,8.3
ts84372,SHOW,2018,TV-MA,27,['comedy'],1,6.9,204,3.381,7.1
ts84341,SHOW,2017,TV-14,85,['drama'],1,7.3,30,0.6,1
ts78444,SHOW,2018,TV-Y,24,['animation'],2,4.8,48,0.858,6
ts86497,SHOW,2019,TV-MA,28,"['drama', 'comedy']",2,7.8,88945,31.225,7.6
ts216679,SHOW,2020,TV-MA,62,"['drama', 'romance']",4,7.3,122036,206.258,8.2
ts87466,SHOW,2019,TV-MA,25,"['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror']",3,8.7,88265,131.109,8.8
ts82915,SHOW,2019,TV-MA,52,"['drama', 'comedy']",4,8.3,251168,309.755,8.4
ts81007,SHOW,2019,TV-MA,28,"['comedy', 'drama']",3,8.5,124972,18.619,7.9
ts88361,SHOW,2019,TV-MA,13,"['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy']",3,8.4,131937,100.876,8.2
ts76645,SHOW,2019,TV-14,52,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",3,8,202522,172.491,8.7
ts57327,SHOW,2019,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'horror']",2,8.2,465949,118.384,8.2
ts87453,SHOW,2020,TV-MA,30,['comedy'],2,6.7,61739,30.856,6.6
ts88613,SHOW,2019,TV-MA,38,"['documentation', 'sport']",6,8.6,36661,40.216,8.4
ts89259,SHOW,2020,TV-MA,56,"['drama', 'sport']",1,8.6,406350,104.215,8.6
ts89339,SHOW,2019,TV-MA,35,['reality'],5,6.5,5482,21.635,6.8
ts82914,SHOW,2019,TV-MA,31,"['drama', 'crime', 'comedy']",2,8,73110,26.891,7.3
ts90234,SHOW,2019,TV-MA,16,['comedy'],3,7.9,11411,21.408,6.4
ts81120,SHOW,2020,TV-MA,50,"['documentation', 'history', 'sport']",1,9.1,108321,24.459,8.2
ts224901,SHOW,2020,TV-MA,45,"['crime', 'thriller', 'drama']",1,7.3,46564,12.988,7.5
ts84146,SHOW,2020,TV-MA,29,"['drama', 'comedy', 'romance']",2,6.9,84302,45.54,8
ts221904,SHOW,2019,TV-MA,48,"['drama', 'crime']",1,8.4,95658,26.019,8.1
ts82361,SHOW,2019,TV-14,24,"['scifi', 'action', 'drama', 'fantasy', 'animation']",3,6.8,2025,34.384,7.4
ts254656,SHOW,2020,TV-PG,24,"['action', 'family', 'scifi', 'animation']",4,7.5,7423,106.781,8
ts89840,SHOW,2019,TV-14,44,"['drama', 'romance']",3,7.4,34797,39.802,8
ts235655,SHOW,2020,TV-MA,49,"['action', 'drama', 'romance', 'thriller', 'crime']",2,7.5,43404,48.11,8.7
ts87953,SHOW,2020,TV-14,48,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",3,7.4,72031,39.805,8.1
ts223986,SHOW,2020,TV-MA,52,['reality'],5,7.3,6380,11.315,7.7
ts252505,SHOW,2019,TV-PG,44,"['thriller', 'horror', 'family', 'drama', 'fantasy']",2,7.1,2151,75.625,7.5
ts87248,SHOW,2019,TV-14,41,"['comedy', 'drama', 'crime', 'horror', 'action']",4,7.7,10927,20.694,8
ts103702,SHOW,2020,TV-MA,45,"['crime', 'drama', 'thriller']",2,6.8,11039,220.105,7.2
ts80962,SHOW,2019,TV-MA,24,"['comedy', 'animation']",2,7.3,6724,14.9,7.1
ts225651,SHOW,2020,TV-MA,25,"['drama', 'comedy', 'romance']",2,7.5,10317,21.662,7.4
ts304505,SHOW,2020,TV-MA,54,"['reality', 'romance']",5,6.1,7655,1.4,7.8
ts287836,SHOW,2020,TV-MA,36,"['scifi', 'drama', 'thriller']",2,7.1,30746,28.712,7.5
ts284800,SHOW,2019,TV-MA,44,"['drama', 'thriller', 'crime']",2,7.6,17992,15.499,7.5
ts235758,SHOW,2020,TV-14,28,"['drama', 'comedy']",4,7.8,45346,72.067,8.2
ts224303,SHOW,2020,TV-14,19,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",2,7.2,1211,48.912,8.6
ts242210,SHOW,2020,TV-MA,62,"['scifi', 'drama', 'fantasy', 'thriller']",1,7.1,395,12.63,7.3
ts252758,SHOW,2020,TV-PG,42,['reality'],2,5.3,1454,6.614,7
ts237107,SHOW,2020,TV-14,50,"['drama', 'romance']",2,7.3,17435,17.576,7.9
ts219660,SHOW,2020,TV-MA,47,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",2,7.6,47651,70.971,8.2
ts95997,SHOW,2019,TV-G,43,"['scifi', 'drama']",2,7.1,14464,31.709,7.8
ts55762,SHOW,2019,TV-MA,48,"['action', 'thriller', 'drama', 'scifi', 'horror', 'history']",2,8.3,43760,63.579,8.4
ts89564,SHOW,2019,TV-MA,39,"['scifi', 'action', 'drama', 'horror', 'thriller']",2,6.5,28657,28.71,7.1
ts84633,SHOW,2019,TV-MA,23,"['scifi', 'action', 'thriller', 'drama', 'fantasy', 'horror', 'animation']",2,8.4,34730,56.8,8.9
ts88379,SHOW,2020,TV-MA,88,"['action', 'drama', 'fantasy', 'horror', 'thriller']",1,6.8,45971,27.166,7.2
ts57213,SHOW,2019,TV-PG,51,"['scifi', 'drama', 'animation', 'fantasy', 'family', 'horror', 'action']",1,8.4,24164,37.456,7.8
ts82913,SHOW,2019,TV-MA,74,"['drama', 'history', 'crime']",1,8.9,114127,21.628,8.2
ts241248,SHOW,2019,TV-PG,8,"['animation', 'comedy', 'family']",4,4.9,522,6.492,6.3
ts80709,SHOW,2019,TV-MA,42,"['scifi', 'thriller', 'drama']",2,5.2,35108,98.27,6
ts83082,SHOW,2019,TV-MA,26,"['drama', 'comedy', 'scifi']",2,7.2,30134,16.946,6.8
ts218569,SHOW,2019,TV-PG,47,"['history', 'documentation', 'family']",3,7.6,6147,9.973,7.4
ts113842,SHOW,2019,TV-MA,58,"['thriller', 'crime', 'drama']",1,7.8,13570,17.212,7.7
ts223210,SHOW,2019,TV-MA,62,"['crime', 'documentation']",1,8,50250,20.798,7.7
ts105825,SHOW,2019,TV-MA,46,"['thriller', 'crime', 'drama', 'scifi']",1,7.1,13038,8.396,6.8
ts246072,SHOW,2020,TV-MA,47,"['action', 'drama', 'history']",1,7.2,23180,60.811,7.4
ts219101,SHOW,2019,TV-MA,49,"['thriller', 'drama', 'horror']",1,7.4,14518,23.254,7.7
ts221200,SHOW,2020,TV-MA,55,"['drama', 'scifi', 'thriller', 'horror']",1,7.3,96015,28.261,7.8
ts83555,SHOW,2019,TV-14,42,"['scifi', 'drama', 'romance']",3,6.2,11928,34.937,8.1
ts88577,SHOW,2020,TV-MA,50,"['drama', 'history']",1,7.5,35067,15.085,7.6
ts84661,SHOW,2020,TV-MA,55,"['scifi', 'action', 'drama', 'fantasy']",1,5.8,29446,39.313,7.4
ts105047,SHOW,2019,TV-MA,43,"['scifi', 'thriller', 'drama']",2,7.2,12456,51.377,7.3
ts241486,SHOW,2020,TV-Y7,22,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",1,6.9,472,1.4,6
ts107724,SHOW,2020,TV-MA,54,"['drama', 'thriller']",1,7,5597,11.772,7
ts87364,SHOW,2019,TV-MA,59,"['crime', 'history', 'documentation']",1,7.8,27439,12.764,7.6
ts103133,SHOW,2020,TV-MA,21,"['comedy', 'drama', 'fantasy', 'scifi']",1,7.5,56459,31.121,8.2
ts227305,SHOW,2020,TV-MA,44,"['crime', 'documentation']",2,7.5,76961,13.05,7.1
ts225522,SHOW,2020,TV-MA,54,['drama'],1,8,74118,12.826,7.9
ts89210,SHOW,2020,TV-MA,43,"['scifi', 'action', 'drama', 'fantasy']",1,6.8,29164,43.914,7.9
ts104401,SHOW,2020,TV-MA,47,"['action', 'drama', 'fantasy', 'thriller', 'scifi']",2,7.5,36185,122.034,8.1
ts83657,SHOW,2019,TV-MA,48,"['scifi', 'horror', 'drama', 'fantasy', 'crime', 'thriller']",2,6.7,27286,44.535,7.9
ts222988,SHOW,2019,TV-14,42,"['reality', 'documentation', 'romance']",2,8.6,5210,5.101,7.7
ts90729,SHOW,2020,TV-14,50,"['scifi', 'drama', 'romance']",1,6.6,23706,34.725,6.9
ts224859,SHOW,2020,TV-MA,54,"['crime', 'documentation']",1,7.7,6989,4.118,8.4
ts103329,SHOW,2020,TV-14,25,"['scifi', 'animation', 'action', 'thriller', 'crime', 'drama']",2,6.2,2020,15.055,6.2
ts84663,SHOW,2019,TV-14,43,"['comedy', 'drama']",2,7.5,21887,19.833,7.5
ts86165,SHOW,2019,TV-MA,56,"['scifi', 'thriller', 'drama']",1,7,27693,28.6,7.7
ts215683,SHOW,2019,TV-14,44,"['action', 'comedy', 'romance', 'drama', 'fantasy', 'horror']",1,8.8,5963,52.565,9.1
ts85398,SHOW,2019,TV-G,50,['documentation'],1,9.3,41386,14.33,8.8
ts218802,SHOW,2019,TV-14,26,"['documentation', 'sport', 'reality']",1,6.4,3491,8.605,6.9
ts129445,SHOW,2019,TV-MA,53,"['drama', 'history']",1,7.9,40535,14.528,7.6
ts84993,SHOW,2019,TV-MA,44,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action']",1,6.7,19398,20.154,7.3
ts249891,SHOW,2020,TV-MA,82,"['war', 'drama']",1,7.4,8598,9.914,7.3
ts286390,SHOW,2019,TV-MA,48,"['drama', 'comedy']",2,7.6,1711,98.052,8.4
ts236531,SHOW,2020,TV-MA,42,"['reality', 'romance']",3,4.6,12001,19.838,6.8
ts82912,SHOW,2020,TV-MA,54,"['crime', 'drama', 'thriller']",2,7.2,52731,49.499,7.8
ts89014,SHOW,2019,TV-PG,10,"['scifi', 'comedy', 'family', 'fantasy', 'drama', 'animation', 'action']",2,7.2,1193,20.123,8.2
ts250801,SHOW,2020,TV-MA,34,"['drama', 'thriller']",2,6.5,7135,180.627,7.3
ts281928,SHOW,2020,TV-MA,49,"['documentation', 'drama', 'thriller', 'crime']",2,7.3,9391,21.135,7.8
ts83491,SHOW,2019,TV-MA,59,"['drama', 'thriller']",1,6.3,15135,21.388,6.7
ts223404,SHOW,2020,TV-MA,76,"['drama', 'comedy', 'romance']",1,8.6,21104,67.024,8.6
ts93054,SHOW,2019,TV-MA,26,"['comedy', 'crime', 'drama']",2,7,10263,25.549,8.1
ts82851,SHOW,2020,TV-MA,45,"['drama', 'thriller']",1,7.6,42018,13.871,7.4
ts216522,SHOW,2019,TV-MA,23,"['drama', 'romance', 'thriller', 'animation', 'crime', 'fantasy']",2,7.7,9440,72.782,8.7
ts221749,SHOW,2020,TV-MA,24,"['scifi', 'horror', 'animation', 'action', 'comedy', 'fantasy']",1,8.1,7813,27.217,8.6
ts88469,SHOW,2019,TV-MA,49,"['drama', 'crime', 'thriller']",3,7.8,16773,20.899,8.1
ts90019,SHOW,2019,TV-MA,17,"['comedy', 'drama']",2,7.1,15871,19.611,7.3
ts223981,SHOW,2020,TV-MA,56,"['documentation', 'sport', 'reality']",2,8.1,6145,10.286,7.5
ts88283,SHOW,2019,TV-MA,44,"['scifi', 'action', 'crime', 'drama', 'fantasy']",1,6.4,12799,23.22,7.3
ts220751,SHOW,2019,TV-PG,22,"['scifi', 'animation', 'comedy', 'family']",1,6.7,272,14.65,7.3
ts88485,SHOW,2019,TV-Y7,28,"['action', 'family', 'fantasy', 'drama', 'animation', 'comedy', 'romance']",2,8.1,2556,14.865,8.5
ts90937,SHOW,2020,TV-14,53,['drama'],1,7.5,9218,6.874,6.9
ts219080,SHOW,2020,TV-MA,48,"['war', 'crime', 'drama', 'thriller']",1,8.2,17735,12.921,7.4
ts250997,SHOW,2020,TV-PG,39,"['documentation', 'history', 'reality']",1,8,6446,17.015,7.8
ts237560,SHOW,2020,TV-MA,57,"['crime', 'documentation']",1,7.1,23216,25.26,7.3
ts226468,SHOW,2020,TV-MA,43,"['drama', 'romance']",3,6,2573,87.796,7
ts86908,SHOW,2019,TV-14,47,"['drama', 'crime', 'thriller', 'action', 'comedy']",2,6.1,7000,26.53,7.3
ts237111,SHOW,2020,TV-MA,27,['comedy'],2,6.8,870,8.845,7.2
ts255926,SHOW,2020,TV-14,25,"['comedy', 'drama', 'romance']",1,7.5,16978,20.229,8.3
ts161737,SHOW,2019,TV-MA,43,"['thriller', 'crime', 'reality']",1,6.6,5098,24.114,7.9
ts223344,SHOW,2019,TV-MA,45,"['scifi', 'drama', 'fantasy']",3,7,21582,12.379,7.8
ts93611,SHOW,2020,TV-MA,41,"['drama', 'fantasy', 'horror', 'scifi']",1,6.1,10854,19.174,6.8
ts255104,SHOW,2020,TV-MA,20,"['reality', 'drama']",1,6.4,462,14.943,5.8
ts100116,SHOW,2019,TV-PG,25,"['reality', 'documentation', 'comedy', 'history']",2,7.1,2876,11.497,7.5
ts100359,SHOW,2020,TV-MA,24,['comedy'],1,5.9,4136,9.216,6.7
ts243036,SHOW,2020,TV-PG,38,"['drama', 'music']",2,6.9,4435,51.141,7.5
ts106536,SHOW,2020,TV-MA,55,"['thriller', 'crime', 'drama']",1,6.6,16506,20.325,6.8
ts222455,SHOW,2019,TV-MA,46,"['documentation', 'crime', 'history']",1,7.6,13084,6.216,7.1
ts225101,SHOW,2020,TV-14,80,"['drama', 'comedy', 'romance']",1,8.1,9021,23.134,8.5
ts89282,SHOW,2019,TV-MA,61,"['crime', 'action', 'drama', 'thriller']",2,6.5,7371,24.546,7.7
ts236747,SHOW,2020,TV-MA,51,['comedy'],1,8.6,5147,3.878,7.8
ts116814,SHOW,2019,TV-MA,47,"['thriller', 'drama']",1,7.5,5005,14.21,7
ts268608,SHOW,2020,TV-MA,49,"['crime', 'documentation']",1,7.1,9228,2.588,7.1
ts215691,SHOW,2020,TV-MA,49,"['action', 'drama', 'crime', 'comedy']",1,7.6,10821,27.309,7.9
ts306090,SHOW,2020,TV-MA,24,"['action', 'comedy', 'crime', 'drama', 'animation']",1,7.9,4635,15.729,7.6
ts88699,SHOW,2019,TV-14,43,"['drama', 'family']",1,7.1,4105,9.248,7
ts251782,SHOW,2020,TV-14,42,"['documentation', 'history']",1,7.4,7733,14.827,7.7
ts215012,SHOW,2020,TV-Y7,24,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",3,8.3,5293,20.604,8.5
ts225787,SHOW,2020,TV-MA,43,"['crime', 'documentation']",1,7.2,3338,3.591,7.4
ts192440,SHOW,2019,TV-PG,86,"['reality', 'documentation']",1,7.4,285,0.646,10
ts88296,SHOW,2020,TV-MA,29,"['thriller', 'drama', 'horror']",1,5.7,4298,12.337,7.1
ts223126,SHOW,2019,TV-14,48,"['crime', 'documentation']",1,7.4,8733,5.575,7.3
ts88262,SHOW,2019,TV-MA,50,"['war', 'thriller']",1,6.6,3020,8.353,6.7
ts236501,SHOW,2020,TV-MA,41,"['drama', 'comedy', 'romance']",2,6.5,5510,25.379,7.6
ts86726,SHOW,2019,TV-PG,34,['reality'],1,6.6,3529,7.148,6.8
ts256309,SHOW,2020,TV-MA,20,['comedy'],1,8,6140,6.338,8
ts89251,SHOW,2019,TV-MA,56,['drama'],1,7.4,7715,13.399,7.6
ts105645,SHOW,2019,TV-MA,29,['comedy'],1,5.3,1675,2.383,6.3
ts225718,SHOW,2020,TV-MA,46,"['drama', 'fantasy', 'thriller', 'action']",1,6.6,5512,10.7,6.9
ts252856,SHOW,2020,TV-14,45,"['documentation', 'history']",1,7.8,6778,18.289,7.2
ts215178,SHOW,2020,TV-MA,52,['drama'],1,7.5,6279,20.845,8
ts93066,SHOW,2019,TV-MA,40,"['drama', 'scifi', 'reality']",1,4.6,16918,15.848,5.7
ts223759,SHOW,2020,TV-MA,67,"['crime', 'documentation', 'sport']",1,7.4,16649,8.676,7.4
ts104840,SHOW,2019,TV-MA,60,"['drama', 'music', 'crime', 'documentation', 'reality']",1,7.5,2627,4.302,7.1
ts219162,SHOW,2019,TV-14,50,['documentation'],1,7.9,10776,7.648,7.6
ts254592,SHOW,2020,TV-MA,27,"['documentation', 'music']",2,7.4,758,3.099,8
ts81646,SHOW,2019,TV-MA,44,"['drama', 'thriller', 'fantasy', 'horror']",1,6.4,8380,14.065,6.9
ts219561,SHOW,2019,TV-14,21,['documentation'],2,8,5230,7.127,7.8
ts91039,SHOW,2019,TV-MA,26,['documentation'],2,8.2,5025,14.612,7.8
ts113506,SHOW,2019,TV-MA,45,"['documentation', 'drama', 'history', 'romance', 'war']",1,7.3,8096,9.596,7.4
ts87471,SHOW,2020,TV-14,23,"['scifi', 'action', 'drama', 'animation']",1,7.3,2284,16.528,7.9
ts89744,SHOW,2019,TV-MA,32,"['drama', 'comedy', 'crime', 'romance']",3,7.9,30734,73.548,8.3
ts225912,SHOW,2020,TV-MA,42,"['scifi', 'thriller', 'drama']",2,6.8,9346,13.252,7.5
ts250912,SHOW,2020,TV-MA,52,"['crime', 'documentation']",1,7.1,7215,9.525,6.9
ts190462,SHOW,2020,TV-MA,30,"['comedy', 'drama']",2,7.3,2641,11.096,7.8
ts187541,SHOW,2019,TV-14,80,"['action', 'comedy', 'drama', 'fantasy', 'horror', 'romance', 'scifi']",1,8.2,7832,34.492,8.7
ts105542,SHOW,2020,TV-14,44,"['romance', 'comedy', 'drama']",1,7.5,4160,12.087,8.1
ts89075,SHOW,2019,TV-14,74,"['drama', 'comedy', 'romance']",2,7.7,3665,28.219,7.9
ts237109,SHOW,2020,TV-MA,36,"['drama', 'thriller']",2,6.9,8235,83.181,8.2
ts86978,SHOW,2019,TV-Y7,23,"['animation', 'scifi', 'action', 'comedy', 'drama', 'fantasy', 'thriller']",2,6.5,585,1.802,9.7
ts215046,SHOW,2019,TV-MA,28,"['thriller', 'crime', 'drama']",2,6.6,4355,8.731,6.8
ts189422,SHOW,2019,TV-MA,29,"['comedy', 'drama', 'romance']",2,7.7,13670,13.653,7.3
ts88151,SHOW,2019,TV-MA,46,"['drama', 'crime', 'thriller']",1,7.5,21077,13.813,7.3
ts223589,SHOW,2020,TV-MA,22,['documentation'],1,6.9,3177,30.704,6.6
ts275111,SHOW,2020,TV-Y,6,"['comedy', 'family', 'animation']",3,6.4,116,5.195,9.8
ts237513,SHOW,2020,TV-MA,29,"['thriller', 'drama', 'horror']",1,6.1,4467,30.348,6.8
ts88721,SHOW,2019,TV-MA,26,"['comedy', 'drama']",2,7.6,9202,7.726,6.8
ts103209,SHOW,2019,TV-14,36,"['crime', 'family', 'documentation']",1,6.3,1030,6.77,7.4
ts223240,SHOW,2020,TV-MA,69,"['drama', 'romance']",1,8.2,12030,29.491,8.6
ts87008,SHOW,2019,TV-MA,26,"['drama', 'comedy', 'music']",1,7.1,7251,8.437,7.2
ts89119,SHOW,2019,TV-14,59,"['crime', 'documentation']",1,6.6,10286,7.645,6.8
ts242820,SHOW,2020,TV-Y7,30,['reality'],2,5.3,2135,5.828,8
ts251028,SHOW,2020,TV-MA,49,"['drama', 'horror', 'thriller']",1,6.3,496,6.035,7.9
ts106015,SHOW,2019,TV-MA,24,"['animation', 'action', 'sport']",2,8,4719,112.314,8.3
ts89832,SHOW,2019,TV-14,61,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']",1,7.1,2131,15.513,8.4
ts225544,SHOW,2020,TV-MA,55,"['crime', 'documentation']",1,8.1,10982,10.689,7.5
ts237751,SHOW,2020,TV-14,22,"['drama', 'comedy', 'romance']",2,8.5,1066,5.135,8.5
ts277126,SHOW,2020,TV-MA,46,"['crime', 'drama', 'thriller']",2,6.7,1758,3.891,7.3
ts84586,SHOW,2020,TV-MA,50,"['drama', 'sport']",1,7.6,13692,22.568,8.2
ts87986,SHOW,2019,TV-14,67,"['drama', 'comedy', 'music']",1,7.6,2107,9.184,7.5
ts106126,SHOW,2019,TV-MA,50,"['drama', 'history']",1,7.6,4442,15.25,7.4
ts251094,SHOW,2020,TV-14,35,"['reality', 'documentation', 'romance']",1,6.2,3049,3.185,9
ts89747,SHOW,2019,TV-MA,45,"['drama', 'crime', 'comedy']",4,6.8,7154,20.952,7
ts288350,SHOW,2020,TV-G,2,"['scifi', 'music', 'comedy', 'drama', 'family', 'fantasy', 'documentation']",1,8.4,9461,16.219,8.6
ts188991,SHOW,2020,TV-MA,50,"['crime', 'drama', 'thriller']",1,6.3,4718,10.557,7.3
ts268560,SHOW,2020,TV-14,64,"['drama', 'action', 'fantasy', 'horror']",1,8,5552,25.874,8.9
ts224072,SHOW,2020,TV-MA,47,"['drama', 'history']",1,7.3,11586,15.211,7.5
ts83107,SHOW,2019,TV-MA,42,"['scifi', 'drama', 'horror']",1,6.1,13531,25.554,7.8
